0.000000000000000000e+00 -1.685371807351831292e-04
2.000000000000000000e+00 -1.620745282851832655e-04
4.000000000000000000e+00 -1.602546404934663432e-04
6.000000000000000000e+00 -1.591339025833792887e-04
8.000000000000000000e+00 -1.584244260883752758e-04
1.000000000000000000e+01 -1.579174596330236576e-04
1.200000000000000000e+01 -1.575427994322010645e-04
1.400000000000000000e+01 -1.572599260423256464e-04
1.600000000000000000e+01 -1.570461183972915778e-04
1.800000000000000000e+01 -1.568872538274936415e-04
2.000000000000000000e+01 -1.567743970736608849e-04
2.200000000000000000e+01 -1.567019036886267811e-04
2.400000000000000000e+01 -1.566664350397626714e-04
2.600000000000000000e+01 -1.566664350397626443e-04
2.800000000000000000e+01 -1.567019036886267811e-04
3.000000000000000000e+01 -1.567743970736608849e-04
3.200000000000000000e+01 -1.568872538274936144e-04
3.400000000000000000e+01 -1.570461183972915507e-04
3.600000000000000000e+01 -1.572599260423255922e-04
3.800000000000000000e+01 -1.575427994322009832e-04
4.000000000000000000e+01 -1.579174596330236034e-04
4.200000000000000000e+01 -1.584244260883751945e-04
4.400000000000000000e+01 -1.591339025833791803e-04
4.600000000000000000e+01 -1.602546404934662618e-04
4.800000000000000000e+01 -1.620745282851831842e-04
5.000000000000000000e+01 -1.685371807351830479e-04
